# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jul 03 15:41:36 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,TESS mag,J mag,H mag,K mag,Stellar Companion Filter Name,Stellar Companion Filter,Stellar Companion notes,Stellar Companion user,Stellar Companion Separation,Stellar Companion Separation Unc.,Stellar Companion Position angle,Stellar Companion Position angle Unc.,Stellar Companion Delta mag,Stellar Companion Delta mag Unc.,Stellar Companion Observation date,Stellar Companion Tag
286000547,2332.01,09:18:57.97,-15:18:29.09,PC,3,4,4,3,4,4,4,12.2015,11.505,11.195,11.123,832,832 (40) nm,,furlan,0.912,,326,,4.89,,2021-02-23,95109
89544985,2389.01,23:51:50.95,-19:10:42.53,PC,3,4,3,3,3,4,4,13.3922,12.626,12.237,12.17,832,832 (40) nm,,cclark,0.473,,230.8,,3.33,,2024-07-15,442939
293435336,2403.01,01:46:31.9,02:42:01.4,KP,5,5,5,5,5,5,5,9.02706,8.541,8.331,8.243,562,562 (44) nm,NESSI@WIYN,everett,0.428,,217.343,,4.11,,2018-08-28,417650
293435336,2403.01,01:46:31.9,02:42:01.4,KP,5,5,5,5,5,5,5,9.02706,8.541,8.331,8.243,832,832 (40) nm,NESSI@WIYN,everett,0.427,,216.674,,3.23,,2018-08-28,417650
23170835,2430.01,03:06:14.11,-09:48:36.18,PC,3,4,3,3,3,4,4,10.3682,9.684,9.42,9.329001,832,832 (40) nm,,deveny,0.949,,82.3,,4.91,,2025-02-15,453125
274194927,2439.01,03:36:06.81,01:56:01.73,PC,3,4,3,3,4,4,4,11.2212,10.515,10.178,10.084,562,562 (44) nm,NESSI@WIYN,everett,0.127,,137.9,,1.11,,2021-10-29,417165
274194927,2439.01,03:36:06.81,01:56:01.73,PC,3,4,3,3,4,4,4,11.2212,10.515,10.178,10.084,832,832 (40) nm,NESSI@WIYN,everett,0.128,,138.551,,1.11,,2021-10-29,417165
274194927,2439.01,03:36:06.81,01:56:01.73,PC,3,4,3,3,4,4,4,11.2212,10.515,10.178,10.084,I,879 (289) nm,,ziegler,0.1227,,137.5,,0.9,,2021-03-01,94963
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,832,832 (40) nm,NESSI@WIYN,everett,0.504,,118.869,,2.92,,2021-10-29,417203
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,I,879 (289) nm,,ziegler,0.5146,,119.2,,3,,2021-03-01,94966
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,Brgamma,,Palomar AO (PI: ciardi),ciardi,0.505,0.004,120,1,2.336,0.009,2021-09-19,100021
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,Hcont,,Palomar AO (PI: ciardi),ciardi,0.506,0.004,120.2,1,2.357,0.012,2021-09-19,100021
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,832,832 (40) nm,180 degree ambiguity in PA,furlan,0.497,,123.9,,4.34,,2021-10-16,103186
434260570,2455.01,04:16:58.52,14:46:17.62,PC,3,4,4,3,4,4,4,12.986,11.505,10.856,10.654,832,832 (40) nm,,fajardo,0.525,,121.3,,4.22,,2022-02-12,416014
117938087,2482.01,04:46:04.38,-15:20:36.35,PC,2,4,2,2,3,4,4,9.6254,8.661,8.156,7.954,I,879 (289) nm,,ziegler,0.4176,,163.4,,2.3,,2021-03-01,94967
147430118,2508.01,06:59:16.31,-14:26:40.24,PC,1,4,1,1,4,4,4,10.3559,9.83,9.611,9.511,J,1.238 (0.271) microns,,dressing,0.239,,279.2,,1.79,,2021-12-18,441870
147430118,2508.01,06:59:16.31,-14:26:40.24,PC,1,4,1,1,4,4,4,10.3559,9.83,9.611,9.511,Ks,2.15 (0.32) microns,,dressing,0.299,,278.5,,1.452,,2021-12-18,441870
147430118,2508.01,06:59:16.31,-14:26:40.24,PC,1,4,1,1,4,4,4,10.3559,9.83,9.611,9.511,I,879 (289) nm,,ziegler,0.3141,,279.6,,1.8,,2021-11-22,102510
443115574,2538.01,06:20:54.32,-07:17:56.18,PC,3,4,3,3,3,4,4,10.597,10.155,10.068,10,832,832 (40) nm,uncertain fit,cclark,0.123,,141.6,,4.75,,2024-03-14,440526
270604417,2543.01,09:06:23.26,03:34:03.61,CP,3,5,5,3,4,4,4,10.8165,10.28,10.052,10.01,I,879 (289) nm,,ziegler,0.0969,,16.7,,1.7,,2022-04-16,414876
104986789,2578.01,04:32:12.5,52:15:09.56,PC,3,4,4,3,4,4,4,10.5863,9.817,9.519,9.424,Brgamma,,Palomar AO (PI: ciardi):,ciardi,0.885,0.004,18.4,1,4.435,0.049,2021-11-11,102229
104986789,2578.01,04:32:12.5,52:15:09.56,PC,3,4,4,3,4,4,4,10.5863,9.817,9.519,9.424,J,1.238 (0.271) microns,,dressing,0.823,,14.7,,4.799,,2021-03-27,441870
104986789,2578.01,04:32:12.5,52:15:09.56,PC,3,4,4,3,4,4,4,10.5863,9.817,9.519,9.424,Ks,2.15 (0.32) microns,,dressing,0.889,,13.4,,4.154,,2021-03-27,441870
21279791,2582.01,18:29:10.03,48:03:35.78,PC,3,4,3,3,2,4,4,12.4848,11.711,11.304,11.233,J,1.238 (0.271) microns,,dressing,0.155,,210,,0.156,,2021-06-01,441870
21279791,2582.01,18:29:10.03,48:03:35.78,PC,3,4,3,3,2,4,4,12.4848,11.711,11.304,11.233,Ks,2.15 (0.32) microns,,dressing,0.209,,207.6,,0.155,,2021-06-01,441870
21279791,2582.01,18:29:10.03,48:03:35.78,PC,3,4,3,3,2,4,4,12.4848,11.711,11.304,11.233,K,,,ciardi,0.26,0.001,210.59,0.31,0.195,0.008,2022-06-23,416637
21279791,2582.01,18:29:10.03,48:03:35.78,PC,3,4,3,3,2,4,4,12.4848,11.711,11.304,11.233,J,,,ciardi,0.263,0.001,209.96,0.31,0.388,0.018,2022-06-23,416637
258983679,2593.01,07:00:53.65,08:05:44.42,PC,3,4,3,3,4,4,4,10.3513,9.909,9.699,9.61,J,1.238 (0.271) microns,,dressing,1.173,,335.1,,4.951,,2022-01-17,441870
258983679,2593.01,07:00:53.65,08:05:44.42,PC,3,4,3,3,4,4,4,10.3513,9.909,9.699,9.61,Ks,2.15 (0.32) microns,,dressing,1.431,,336.3,,4.093,,2022-01-17,441870
258983679,2593.01,07:00:53.65,08:05:44.42,PC,3,4,3,3,4,4,4,10.3513,9.909,9.699,9.61,I,879 (289) nm,,ziegler,1.4391,,158.1,,5.5,,2022-04-15,414846
258983679,2593.01,07:00:53.65,08:05:44.42,PC,3,4,3,3,4,4,4,10.3513,9.909,9.699,9.61,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,1.457,,338.934,,5.96,,2021-04-21,417329
220139435,2597.01,06:36:05.05,08:25:48.73,PC,3,4,3,3,3,4,4,9.536,9.164,9.026,8.973,562,562 (54) nm,,fajardo,0.09,,225.5,,0.43,,2022-02-11,415990
220139435,2597.01,06:36:05.05,08:25:48.73,PC,3,4,3,3,3,4,4,9.536,9.164,9.026,8.973,832,832 (40) nm,,fajardo,0.259,,224.9,,1.55,,2022-02-11,415990
220139435,2597.01,06:36:05.05,08:25:48.73,PC,3,4,3,3,3,4,4,9.536,9.164,9.026,8.973,I,879 (289) nm,,ziegler,0.0873,,224.7,,0.1,,2021-10-19,101076
220139435,2597.01,06:36:05.05,08:25:48.73,PC,3,4,3,3,3,4,4,9.536,9.164,9.026,8.973,562,562 (54) nm,,deveny,0.089,,229.6,,0.26,,2025-02-18,453163
220139435,2597.01,06:36:05.05,08:25:48.73,PC,3,4,3,3,3,4,4,9.536,9.164,9.026,8.973,832,832 (40) nm,,deveny,0.088,,229.6,,0.22,,2025-02-18,453163
234160911,2600.01,06:45:38,00:40:06.79,PC,3,4,3,3,4,4,4,10.276,9.254,8.758,8.563,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.595,0.004,188.95,0.34,3.329,0.024,2023-12-02,434351
234160911,2600.01,06:45:38,00:40:06.79,PC,3,4,3,3,4,4,4,10.276,9.254,8.758,8.563,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.593,0.004,187.51,0.34,3.74,0.028,2023-12-02,434351
234160911,2600.01,06:45:38,00:40:06.79,PC,3,4,3,3,4,4,4,10.276,9.254,8.758,8.563,I,879 (289) nm,,ziegler,0.5957,,187.9,,2.3,,2021-10-19,101077
456844391,2601.01,07:33:37.83,-21:28:05.35,PC,3,4,3,3,3,4,4,10.8943,10.604,10.534,10.503,I,879 (289) nm,,ziegler,0.3648,,91.9,,2.2,,2022-04-15,414854
318812447,2634.01,02:44:08.77,03:54:36.84,PC,3,5,5,3,4,4,4,10.9648,10.161,9.786,9.634,Brgamma,,Palomar AO (PI: ciardi):,ciardi,0.177,0.004,76.9,1,1.144,0.008,2021-11-11,102230
318812447,2634.01,02:44:08.77,03:54:36.84,PC,3,5,5,3,4,4,4,10.9648,10.161,9.786,9.634,Hcont,,Palomar AO (PI: ciardi):,ciardi,0.188,0.004,73.7,1,1.153,0.013,2021-11-11,102230
318812447,2634.01,02:44:08.77,03:54:36.84,PC,3,5,5,3,4,4,4,10.9648,10.161,9.786,9.634,I,879 (289) nm,,ziegler,0.1917,,74.1,,2.2,,2021-10-02,100601
318812447,2634.01,02:44:08.77,03:54:36.84,PC,3,5,5,3,4,4,4,10.9648,10.161,9.786,9.634,562,562 (54) nm,uncertain fit,deveny,0.166,,88.1,,3.18,,2024-11-10,447991
318812447,2634.01,02:44:08.77,03:54:36.84,PC,3,5,5,3,4,4,4,10.9648,10.161,9.786,9.634,832,832 (40) nm,,deveny,0.174,,76.3,,2.36,,2024-11-10,447991
1018843,2673.01,08:43:43.72,-26:58:50.97,PC,1,5,5,1,4,4,4,8.8448,8.189,7.861,7.728,562,562 (54) nm,uncertain fit,cclark,1.057,,271.3,,4.18,,2023-03-05,428978
1018843,2673.01,08:43:43.72,-26:58:50.97,PC,1,5,5,1,4,4,4,8.8448,8.189,7.861,7.728,832,832 (40) nm,,cclark,1.011,,271.1,,3.1,,2023-03-05,428978
1018843,2673.01,08:43:43.72,-26:58:50.97,PC,1,5,5,1,4,4,4,8.8448,8.189,7.861,7.728,I,879 (289) nm,,ziegler,1.0685,,271.2,,3.1,,2021-11-22,102530
1018843,2673.01,08:43:43.72,-26:58:50.97,PC,1,5,5,1,4,4,4,8.8448,8.189,7.861,7.728,Jcont,,Companion is likely TIC830384390 (Gaia DR3 5646258122942548224) and possibly bound with similar parallax and pm - colors consistent with M1V,ciardi,1.054,0.003,271.62,0.08,2.944,0.02,2023-04-26,429156
1018843,2673.01,08:43:43.72,-26:58:50.97,PC,1,5,5,1,4,4,4,8.8448,8.189,7.861,7.728,Kcont,,Companion is likely TIC830384390 (Gaia DR3 5646258122942548224) and possibly bound with similar parallax and pm - colors consistent with M1V,ciardi,1.054,0.003,271.95,0.08,2.192,0.01,2023-04-26,429156
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,i,765 (148) nm,,cclark,0.528,,297.9,,2.66,,2022-10-06,424285
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,r,620 (145) nm,,cclark,0.538,,298.5,,3.21,,2022-10-06,424285
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,z,947 (236) nm,,cclark,0.527,,297.7,,2.48,,2022-10-06,424285
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,832,832 (40) nm,180 degree ambiguity in PA, uncertain fit,furlan,0.06,,10.4,,1.43,,2021-07-24,99469
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,832,832 (40) nm,180 degree ambiguity in PA,furlan,0.517,,117.8,,3.28,,2021-07-24,99469
398736713,2677.01,02:20:58.17,-10:23:07.68,PC,3,4,3,3,3,4,4,10.8489,10.085,9.618,9.529,I,879 (289) nm,,ziegler,0.5417,,297.1,,2.4,,2021-10-02,100599
71345362,2691.01,03:00:27.74,-21:16:08.98,PC,3,4,3,3,3,4,4,12.5728,11.839,11.453,11.376,I,879 (289) nm,,ziegler,0.2555,,15.5,,0.1,,2021-10-03,100602
457202957,2706.01,04:48:50.59,02:28:33.42,PC,3,4,3,3,3,4,4,13.4046,12.612,12.271,12.156,832,832 (40) nm,NESSI@WIYN,everett,1.088,,102.186,,2.69,,2021-10-29,417213
362026280,2712.01,04:24:35.35,02:34:30.99,PC,3,4,3,3,3,4,4,13.0933,12.268,11.902,11.852,562,562 (44) nm,NESSI@WIYN; 180 degree ambiguity in PA,everett,0.382,,285.198,,0.67,,2021-10-29,417183
362026280,2712.01,04:24:35.35,02:34:30.99,PC,3,4,3,3,3,4,4,13.0933,12.268,11.902,11.852,832,832 (40) nm,NESSI@WIYN; 180 degree ambiguity in PA,everett,0.377,,285.917,,0.99,,2021-10-29,417183
235300016,2750.01,06:53:08.41,10:39:21.28,PC,3,4,3,3,3,4,4,11.8145,11.003,10.662,10.601,I,879 (289) nm,,ziegler,1.1442,,113.8,,1.1,,2022-04-15,414844
388934707,2774.01,05:35:58.28,-07:41:18.14,PC,3,4,3,3,3,4,4,12.627,11.606,11.13,11.026,I,879 (289) nm,,ziegler,0.7791,,250.3,,2.6,,2021-11-20,102502
317546777,2780.01,05:52:58.6,-16:17:10.37,PC,3,4,3,3,3,4,4,12.8475,12.443,12.272,12.182,I,879 (289) nm,,ziegler,0.3819,,39.5,,1.2,,2021-10-03,100616
317546777,2780.01,05:52:58.6,-16:17:10.37,PC,3,4,3,3,3,4,4,12.8475,12.443,12.272,12.182,I,879 (289) nm,,ziegler,1.3942,,145.4,,1.2,,2021-10-03,100617
317417916,2781.01,05:51:16.9,-13:22:51.76,PC,3,4,4,3,3,4,4,12.9395,11.693,11.046,10.911,832,832 (40) nm,,cclark,0.452,,92.9,,1.83,,2024-03-13,440490
317417916,2781.01,05:51:16.9,-13:22:51.76,PC,3,4,4,3,3,4,4,12.9395,11.693,11.046,10.911,I,879 (289) nm,,ziegler,0.4471,,94.8,,1.9,,2021-10-03,100615
139444326,2802.01,05:22:55.48,-21:57:20.47,PC,3,4,3,3,3,4,4,11.526,10.905,10.591,10.501,562,562 (54) nm,,cclark,0.602,,313.9,,3,,2024-03-13,440488
139444326,2802.01,05:22:55.48,-21:57:20.47,PC,3,4,3,3,3,4,4,11.526,10.905,10.591,10.501,832,832 (40) nm,,cclark,0.6,,313.7,,2.65,,2024-03-13,440488
139444326,2802.01,05:22:55.48,-21:57:20.47,PC,3,4,3,3,3,4,4,11.526,10.905,10.591,10.501,I,879 (289) nm,,ziegler,0.6051,,313.8,,2.5,,2021-10-03,100613
271035369,2823.01,08:20:43.16,-25:41:29.28,PC,3,4,4,3,3,4,4,12.1195,11.78,11.704,11.656,I,879 (289) nm,,ziegler,0.3858,,214.1,,0.7,,2022-04-15,414860
123462119,2826.01,06:51:19.84,-11:35:10.47,PC,3,4,4,3,3,4,4,12.8565,12.31,12.176,12.106,I,879 (289) nm,,ziegler,0.8598,,216.8,,2.5,,2021-11-22,102508
123462119,2826.01,06:51:19.84,-11:35:10.47,PC,3,4,4,3,3,4,4,12.8565,12.31,12.176,12.106,562,562 (44) nm,,kraus,0.853,,217.99,,3.71,,2025-10-01,460882
123462119,2826.01,06:51:19.84,-11:35:10.47,PC,3,4,4,3,3,4,4,12.8565,12.31,12.176,12.106,832,832 (40) nm,,kraus,0.854,,216.985,,2.98,,2025-10-01,460882
440775339,2827.01,07:14:53.27,11:59:21.82,PC,3,4,3,3,3,4,4,11.1865,10.614,10.318,10.242,I,879 (289) nm,,ziegler,0.0817,,129.2,,2.1,,2022-04-15,414850
178577607,2840.01,07:14:35.82,-06:50:07.07,PC,3,4,4,3,3,4,4,12.9159,12.227,11.903,11.82,I,879 (289) nm,,ziegler,1.4644,,113.5,,2.3,,2022-04-16,414849
178577607,2840.01,07:14:35.82,-06:50:07.07,PC,3,4,4,3,3,4,4,12.9159,12.227,11.903,11.82,562,562 (54) nm,uncertain fit,deveny,1.266,,245.7,,5.41,,2025-02-18,453161
178577607,2840.01,07:14:35.82,-06:50:07.07,PC,3,4,4,3,3,4,4,12.9159,12.227,11.903,11.82,832,832 (40) nm,uncertain fit,deveny,1.43,,248.2,,3.54,,2025-02-18,453161
409264172,2869.01,07:18:37.71,-13:03:53.21,PC,3,4,4,3,3,4,4,12.9451,12.302,12.17,12.053,I,879 (289) nm,,ziegler,0.8049,,204.7,,2.9,,2021-11-22,102517
14709225,2870.01,07:27:11.41,14:57:28.34,PC,3,4,3,3,3,4,4,12.5266,11.711,11.357,11.274,I,879 (289) nm,,ziegler,0.8489,,346.1,,1.6,,2023-01-03,424023
453452264,2971.01,11:18:35.56,-11:58:37.55,PC,3,4,3,3,3,4,4,13.0634,12.441,12.097,12.038,832,832 (40) nm,,cclark,0.194,,210.7,,3.59,,2024-03-12,440484
453452264,2971.01,11:18:35.56,-11:58:37.55,PC,3,4,3,3,3,4,4,13.0634,12.441,12.097,12.038,832,832 (40) nm,180 degree ambiguity in PA,deveny,0.185,,207.6,,3.54,,2025-04-14,454128
453452264,2971.01,11:18:35.56,-11:58:37.55,PC,3,4,3,3,3,4,4,13.0634,12.441,12.097,12.038,832,832 (40) nm,,deveny,0.185,,210.3,,4,,2026-05-01,475326
423393242,2975.01,10:29:04.87,-20:55:45.37,PC,3,4,3,3,3,4,4,13.1221,12.325,11.981,11.865,832,832 (40) nm,,deveny,0.272,,71.7,,6.14,,2025-05-12,454719
211446495,2982.01,11:03:12.54,-09:57:48.49,PC,3,4,4,3,3,4,4,13.4964,12.648,12.201,12.109,562,562 (54) nm,,cclark,1.126,,158.3,,3.38,,2024-03-12,440483
211446495,2982.01,11:03:12.54,-09:57:48.49,PC,3,4,4,3,3,4,4,13.4964,12.648,12.201,12.109,832,832 (40) nm,,cclark,1.142,,158.1,,2.26,,2024-03-12,440483
347715478,3089.01,12:11:24.11,-11:59:51.25,PC,3,4,4,3,3,4,4,12.4641,11.634,11.265,11.101,I,879 (289) nm,,ziegler,0.5913,,278.7,,2.3,,2021-07-15,99118
48661942,3139.01,15:18:57.78,-28:24:37.77,PC,3,4,4,3,3,4,4,11.9118,11.193,10.922,10.863,I,879 (289) nm,,ziegler,0.2441,,66.1,,1.1,,2022-04-17,414929
440872576,3160.01,14:58:15.81,-27:40:57.18,PC,3,4,4,3,3,4,4,11.9333,11.287,11.004,10.894,I,879 (289) nm,,ziegler,0.3308,,348.9,,3.3,,2022-04-17,414927
440872576,3160.01,14:58:15.81,-27:40:57.18,PC,3,4,4,3,3,4,4,11.9333,11.287,11.004,10.894,832,832 (40) nm,180 degree ambiguity in PA,cclark,0.331,,170.8,,4.1,,2020-07-20,453738
118603213,3384.01,08:40:53.63,-19:51:04.44,PC,3,4,3,3,3,4,4,12.2146,11.759,11.665,11.58,I,879 (289) nm,,ziegler,0.9759,,315.4,,2.6,,2021-11-20,102529
437144507,3418.01,08:13:05.89,-23:03:12.14,PC,3,4,3,3,3,4,4,11.8994,11.054,10.63,10.537,I,879 (289) nm,,ziegler,0.459,,275.4,,1.8,,2022-04-15,414859
271486001,3428.01,08:22:37.18,-29:11:16.76,PC,3,4,3,3,3,4,4,12.1927,11.292,10.954,10.83,I,879 (289) nm,,ziegler,0.6544,,82.6,,1.1,,2022-04-16,414861
270471065,3433.01,09:01:49.43,00:58:10.61,PC,3,4,4,3,4,4,4,12.7445,11.69,11.165,10.986,I,879 (289) nm,,ziegler,0.7966,,53.3,,2.7,,2022-04-16,414874
270471065,3433.01,09:01:49.43,00:58:10.61,PC,3,4,4,3,4,4,4,12.7445,11.69,11.165,10.986,J,1.238 (0.271) microns,,dressing,0.757,,50.8,,2.195,,2021-12-18,441870
270471065,3433.01,09:01:49.43,00:58:10.61,PC,3,4,4,3,4,4,4,12.7445,11.69,11.165,10.986,Ks,2.15 (0.32) microns,,dressing,0.794,,50.9,,1.878,,2021-12-18,441870
270471065,3433.01,09:01:49.43,00:58:10.61,PC,3,4,4,3,4,4,4,12.7445,11.69,11.165,10.986,832,832 (40) nm,,kraus,0.791,,53.489,,2.57,,2025-12-09,460869
455272393,3438.01,09:45:19.62,03:05:40.13,PC,3,4,3,3,3,4,4,11.9581,11.373,11.127,11.045,I,879 (289) nm,,ziegler,0.9539,,115.7,,4.8,,2022-04-16,414885
455272393,3438.01,09:45:19.62,03:05:40.13,PC,3,4,3,3,3,4,4,11.9581,11.373,11.127,11.045,832,832 (40) nm,,cclark,0.964,,115.7,,4.66,,2024-05-25,441774
390988385,3505.01,19:48:10.43,18:41:56.09,PC,3,4,3,3,4,4,4,10.9372,10.346,10.101,10.056,J,1.238 (0.271) microns,,dressing,0.51,,166.8,,1.531,,2021-07-19,441870
390988385,3505.01,19:48:10.43,18:41:56.09,PC,3,4,3,3,4,4,4,10.9372,10.346,10.101,10.056,Ks,2.15 (0.32) microns,,dressing,0.507,,166.7,,1.587,,2021-07-19,441870
390988385,3505.01,19:48:10.43,18:41:56.09,PC,3,4,3,3,4,4,4,10.9372,10.346,10.101,10.056,I,879 (289) nm,,ziegler,0.5171,,168.9,,1.7,,2021-10-02,100650
102159710,3506.01,19:56:53.81,31:25:21.76,PC,3,4,3,3,2,4,4,12.8624,12.143,11.771,11.716,Brgamma,,Palomar AO (PI: ciardi with Clark):,ciardi,0.381,0.003,318.99,0.53,2.85,0.02,2023-08-29,431345
102159710,3506.01,19:56:53.81,31:25:21.76,PC,3,4,3,3,2,4,4,12.8624,12.143,11.771,11.716,Hcont,,Palomar AO (PI: ciardi with Clark):,ciardi,0.376,0.003,319.32,0.54,2.94,0.026,2023-08-29,431345
244487927,3513.01,20:04:53.93,25:00:34.69,PC,3,4,3,3,3,4,4,12.5001,11.672,11.442,11.321,I,879 (289) nm,,ziegler,0.1197,,132.3,,0.6,,2021-10-02,100653
1870990135,3514.01,19:42:13.63,32:36:50.76,PC,3,4,4,3,4,4,4,12.8953,,,,562,562 (54) nm,uncertain fit,furlan,0.946,,239.6,,4.08,,2022-09-14,422595
1870990135,3514.01,19:42:13.63,32:36:50.76,PC,3,4,4,3,4,4,4,12.8953,,,,832,832 (40) nm,,furlan,1.059,,246.4,,2.41,,2022-09-14,422595
417129824,3519.01,20:32:18.72,21:20:42.25,PC,3,4,3,3,3,4,4,12.0676,11.403,11.128,11.074,I,879 (289) nm,,ziegler,1.1892,,295.7,,5,,2021-10-02,100658
429036977,3521.01,21:07:45.54,31:46:51.42,PC,3,4,4,3,2,4,4,12.561,11.981,11.726,11.633,K,,Keck AO (PI: Gonzales),ciardi,0.4,0.001,61.7,1,0.952,0.007,2021-08-28,100758
106224627,3522.01,20:04:19.1,34:23:55.68,PC,3,4,3,3,2,4,4,12.9096,11.894,11.704,11.619,Brgamma,,Palomar AO (PI: ciardi with Clark):,ciardi,1.113,0.008,52.67,0.18,4.666,0.033,2023-08-29,431347
106224627,3522.01,20:04:19.1,34:23:55.68,PC,3,4,3,3,2,4,4,12.9096,11.894,11.704,11.619,Hcont,,Palomar AO (PI: ciardi with Clark):,ciardi,1.121,0.008,52.98,0.18,4.579,0.039,2023-08-29,431347
417047499,3523.01,20:17:08.03,42:54:23.52,PC,1,4,1,3,4,4,4,12.1042,11.449,11.23,11.146,Hcont,,Palomar AO (PI: Ciardi with Clark): many stars in field,ciardi,0.668,0.005,264.42,0.3,2.037,0.02,2023-06-07,429508
417047499,3523.01,20:17:08.03,42:54:23.52,PC,1,4,1,3,4,4,4,12.1042,11.449,11.23,11.146,I,,,safonov,0.681,0.005,263.07,0.32,3.5,0.1,2023-08-02,436616
417047499,3523.01,20:17:08.03,42:54:23.52,PC,1,4,1,3,4,4,4,12.1042,11.449,11.23,11.146,Brgamma,,Palomar AO (PI: ciardi):,ciardi,0.678,0.005,95.71,0.3,2.105,0.034,2023-06-07,429508
417047499,3523.01,20:17:08.03,42:54:23.52,PC,1,4,1,3,4,4,4,12.1042,11.449,11.23,11.146,Hcont,,Palomar AO (PI: ciardi):,ciardi,0.668,0.005,95.58,0.3,2.058,0.05,2023-06-07,429508
326203952,3529.01,21:52:14.34,27:36:26.17,PC,3,4,4,3,4,4,4,12.8771,12.214,11.95,11.872,Brgamma,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type F7V - barely resolved by Palomar.  Dmag based upon ratio of peaks,ciardi,0.09,0.02,328.4,1,0.3,0.1,2021-08-08,99531
326203952,3529.01,21:52:14.34,27:36:26.17,PC,3,4,4,3,4,4,4,12.8771,12.214,11.95,11.872,Hcont,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type F7V - barely resolved by Palomar. Dmag based upon ratio of peaks,ciardi,0.09,0.02,333.4,1,0.3,0.1,2021-08-08,99531
326203952,3529.01,21:52:14.34,27:36:26.17,PC,3,4,4,3,4,4,4,12.8771,12.214,11.95,11.872,I,879 (289) nm,,ziegler,0.0779,,329,,0,,2021-10-02,100663
326203952,3529.01,21:52:14.34,27:36:26.17,PC,3,4,4,3,4,4,4,12.8771,12.214,11.95,11.872,562,562 (54) nm,,furlan,0.086,,149.2,,0.72,,2022-09-15,422608
326203952,3529.01,21:52:14.34,27:36:26.17,PC,3,4,4,3,4,4,4,12.8771,12.214,11.95,11.872,832,832 (40) nm,,furlan,0.086,,149.7,,0.61,,2022-09-15,422608
42484503,3532.01,20:09:17.98,39:07:13.95,PC,3,4,4,3,2,4,4,12.5112,11.654,11.236,11.139,K,,Keck AO (PI: Gonzales),ciardi,0.259,0.001,249.8,1,0.2,0.006,2021-08-28,100760
313408643,3533.01,20:34:15.05,35:23:42.2,PC,3,4,3,3,2,4,4,11.9114,10.701,10.35,10.065,K,,Keck AO (PI: Gonzales),ciardi,0.256,0.001,0,1,0.806,0.006,2021-08-28,100761
17865622,3540.01,21:55:38.73,28:10:46.2,CP,3,5,5,3,4,4,4,10.9541,10.237,9.899,9.784,Brgamma,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type K6V,ciardi,0.91,0.01,201.1,0.1,1.022,0.0071,2021-08-24,99576
17865622,3540.01,21:55:38.73,28:10:46.2,CP,3,5,5,3,4,4,4,10.9541,10.237,9.899,9.784,Hcont,,Assuming companion is bound and based on delta magnitude, star has estimated spectral type K6V,ciardi,0.91,0.01,200.9,0.1,1.144,0.0062,2021-08-24,99576
17865622,3540.01,21:55:38.73,28:10:46.2,CP,3,5,5,3,4,4,4,10.9541,10.237,9.899,9.784,I,879 (289) nm,,ziegler,0.9166,,199.7,,1.8,,2021-10-02,100664
17865622,3540.01,21:55:38.73,28:10:46.2,CP,3,5,5,3,4,4,4,10.9541,10.237,9.899,9.784,562,562 (54) nm,,furlan,0.901,,199.4,,3.14,,2022-09-15,422609
17865622,3540.01,21:55:38.73,28:10:46.2,CP,3,5,5,3,4,4,4,10.9541,10.237,9.899,9.784,832,832 (40) nm,,furlan,0.905,,199.6,,2.26,,2022-09-15,422609
275887811,3543.01,20:20:33.85,42:53:37.21,PC,3,4,4,3,3,4,4,11.9344,11.125,10.906,10.742,562,562 (54) nm,180 degree ambiguity in PA,fajardo,0.089,,254,,1.43,,2022-05-11,419235
